‰‡Ú‡;»ÕÕ ÔÎ‡Ú.; ¡ ;—‡Î¸‰Ó
01.01.2015;266017549;18211603010010000140;-100
01.01.2015;266017549;18210301000010000110;-24442,93
01.01.2015;266017549;18210101011010000110;-359,78
01.01.2015;266017549;18210908060010000140;-118,69
01.01.2015;266023133;18210301000010000110;-1508,8
01.01.2015;266025412;18210301000010000110;-595,88
01.01.2015;266025412;18211603010010000140;-50
01.01.2015;278145143;18210604011020000110;-6692,83
01.01.2015;266031751;18210501011010000110;-3,26
01.01.2015;266022588;18211603010010000140;-150
01.01.2015;266022588;18210907032040000110;-0,47
01.01.2015;266022588;18210909030080000110;-10182,35
01.01.2015;266023260;18210604011020000110;-2,96
01.01.2015;266023260;18210909030080000110;-26944,43
01.01.2015;266023260;18210909010010000110;-26157,81
01.01.2015;266023260;18210602010020000110;-31891,1
01.01.2015;266023260;18210101012020000110;-4016,47
01.01.2015;266023260;18210909020070000110;-14578,35
01.01.2015;266033928;18210501021010000110;-9,35
01.01.2015;266000947;18210703000010000110;-10,71
01.01.2015;266000947;18210908060010000140;-7,5
01.01.2015;266000947;18210908040080000140;-18
01.01.2015;266000947;18210301000010000110;-11349,95
01.01.2015;266000947;18210904030010000110;-5408,72
01.01.2015;266000947;18210907052040000110;-585,11
01.01.2015;266000947;18210909010010000110;-7844,49
01.01.2015;266000947;18210907032040000110;-476,14
01.01.2015;266000947;18210904010020000110;-2375,8
01.01.2015;266000947;18210101012020000110;-13943,11
01.01.2015;266000947;18210901020040000110;-4377,93
01.01.2015;266000947;18210602010020000110;-429,09
01.01.2015;266000947;18210909020070000110;-5841,37
01.01.2015;266000947;18210909030080000110;-4996,72
01.01.2015;266000947;18210908030070000140;-491,32
01.01.2015;266000947;18210101011010000110;-10062
01.01.2015;266020090;18210501012010000110;-81,08
01.01.2015;266020090;18210909030080000110;-0,1
01.01.2015;266020090;18210501050010000110;-27,43
01.01.2015;266020090;18210301000010000110;-23057,33
01.01.2015;266018165;18210907032040000110;-139,01
01.01.2015;266018165;18210904010020000110;-7030,23
01.01.2015;253015880;18210101011010000110;-48333,31
01.01.2015;253015880;18210909030080000110;-556,98
01.01.2015;253015880;18210301000010000110;-146535,19
01.01.2015;266032392;18210501022010000110;-16881,93
01.01.2015;266029110;18210909020070000110;-0,62
01.01.2015;266029110;18210909030080000110;-5
01.01.2015;266029110;18210909010010000110;-1,31
01.01.2015;266020485;18210907032040000110;-3,74
01.01.2015;266020485;18210101012020000110;-73
01.01.2015;266020485;18210602010020000110;-100
01.01.2015;266020485;18210909020070000110;-23
01.01.2015;266020485;18210909030080000110;-21
01.01.2015;266020485;18210101011010000110;-27
01.01.2015;266020485;18210909010010000110;-156
01.01.2015;266024433;18210501022010000110;-5915,9
01.01.2015;266004684;18210907052040000110;-1031,87
01.01.2015;266004684;18210908040080000140;-3445,87
01.01.2015;266004684;18210904010020000110;-2388,96
01.01.2015;266004684;18210905050010000110;-129,37
01.01.2015;266004684;18210301000010000110;-6327,6
01.01.2015;266004684;18210908030070000140;-4772,19
01.01.2015;266004684;18210908020060000140;-8408,44
01.01.2015;266004684;18210907032040000110;-1243,38
01.01.2015;266004684;18210904030010000110;-196,24
01.01.2015;266004684;18210908060010000140;-450,47
01.01.2015;266028438;18210502010020000110;-0,23
01.01.2015;266011748;18210904010020000110;-2,77
01.01.2015;266031159;18211603010010000140;-400
01.01.2015;266031159;18210501012010000110;-1000
01.01.2015;266031159;18210501011010000110;-1000
01.01.2015;266017041;18210703000010000110;-13,61
01.01.2015;266017041;18210904030010000110;-5184,44
01.01.2015;266017041;18210907032040000110;-78,53
01.01.2015;266017041;18210908030070000140;-184
01.01.2015;266017041;18210301000010000110;-8,87
01.01.2015;266017041;18210906010020000110;-536,35
01.01.2015;266017041;18210901020040000110;-163,22
01.01.2015;266017041;18210904010020000110;-11884,49
01.01.2015;266013375;18210907052040000110;-698,85
01.01.2015;266013375;18210703000010000110;-15,76
01.01.2015;266013375;18210907032040000110;-399,59
01.01.2015;266013375;18210904030010000110;-13315,1
01.01.2015;266013375;18210101011010000110;-2671,95
01.01.2015;266013375;18210904010020000110;-8685,73
01.01.2015;266013375;18210901020040000110;-1057,8
01.01.2015;266013375;18210301000010000110;-1100,6
01.01.2015;266013375;18210101012020000110;-3077,72
01.01.2015;261008283;18210501012010000110;-9281,87
01.01.2015;261008283;18210909010010000110;-17,51
01.01.2015;266024176;18210301000010000110;-1232,77
01.01.2015;266024176;18210101012020000110;-50
01.01.2015;266024176;18210501012010000110;-89075,69
01.01.2015;266028237;18210301000010000110;-2000
01.01.2015;266028237;18210101011010000110;-100
01.01.2015;266028237;18210101012020000110;-900
01.01.2015;266032681;18210501011010000110;-7,76
01.01.2015;273002381;18210602010020000110;-5,01
01.01.2015;266022490;18210301000010000110;-7,3
01.01.2015;266022490;18210907032040000110;-28,64
01.01.2015;266022490;18210901020040000110;-0,53
01.01.2015;5609036274;18210301000010000110;-936902,55
01.01.2015;5609036274;18210909010010000110;-1910,65
01.01.2015;5609036274;18210101011010000110;-230,57
01.01.2015;5609036274;18210602010020000110;-4,69
01.01.2015;5609036274;18210909030080000110;-2853,83
01.01.2015;5609036274;18210101012020000110;-558,15
01.01.2015;266023736;18210501022010000110;-100
01.01.2015;266023736;18210501050010000110;-205,57
01.01.2015;261015072;18210501012010000110;-548,62
01.01.2015;261015072;18210501011010000110;-23365,78
01.01.2015;261015072;18211603010010000140;-1400
01.01.2015;266018140;18210909030080000110;-0,01
01.01.2015;266018140;18210907032040000110;-6,47
01.01.2015;266018140;18210904010020000110;-156,92
01.01.2015;266018140;18210301000010000110;-1861,22
01.01.2015;266019507;18210501021010000110;-168,87
01.01.2015;266030483;18210502010020000110;-3048
01.01.2015;266022926;18211603010010000140;-50
01.01.2015;266022926;18210501021010000110;-1000
01.01.2015;266018214;18211603010010000140;-100
01.01.2015;266018214;18210602010020000110;-100
01.01.2015;266018214;18210908040080000140;-0,23
01.01.2015;266018214;18210909030080000110;-0,02
01.01.2015;266027794;18211606000010000140;-30000
01.01.2015;266027794;18211603010010000140;-600
01.01.2015;266027794;18210501030010000110;-19175,75
01.01.2015;266027681;18210502010020000110;-12774,54
01.01.2015;266027681;18210301000010000110;-115971,63
01.01.2015;266027681;18210602010020000110;-697,88
01.01.2015;266035717;18210501021010000110;-57,17
01.01.2015;266020598;18210909010010000110;-0,01
01.01.2015;266020598;18210604011020000110;-976,71
01.01.2015;266025860;18211603010010000140;-200
01.01.2015;266025860;18210301000010000110;-2180,93
01.01.2015;266027755;18210301000010000110;-1000
01.01.2015;266027755;18210101011010000110;-100
01.01.2015;266027755;18210604011020000110;-25494,89
01.01.2015;266027755;18210101012020000110;-900
01.01.2015;266027755;18210602010020000110;-0,01
01.01.2015;266014467;18210602010020000110;-0,33
01.01.2015;266014467;18210907052040000110;-3,69
01.01.2015;266014467;18210904030010000110;-6,91
01.01.2015;266014467;18210101011010000110;-1,38
01.01.2015;266014467;18210101012020000110;-6,33
01.01.2015;266014467;18210901020040000110;-2,14
01.01.2015;266014467;18210301000010000110;-3863,5
01.01.2015;266030148;18210501050010000110;-4,09
01.01.2015;266000111;18210906010020000110;-0,59
01.01.2015;266000111;18210908030070000140;-373,48
01.01.2015;266000111;18210102010010000110;-299,61
01.01.2015;266000111;18210904010020000110;-7,13
01.01.2015;266000111;18210905050010000110;-139,31
01.01.2015;266000111;18210301000010000110;-1830,54
01.01.2015;266019881;18210907032040000110;-6,04
01.01.2015;266019881;18210502010020000110;-0,01
01.01.2015;266019881;18211603010010000140;-50
01.01.2015;266002422;18210907052040000110;-10058,46
01.01.2015;266002422;18210703000010000110;-16,05
01.01.2015;266002422;18210908060010000140;-1,57
01.01.2015;266002422;18210904010020000110;-2272,41
01.01.2015;266002422;18210502010020000110;-294015
01.01.2015;266002422;18211603010010000140;-1050
01.01.2015;266002422;18210908040080000140;-77,87
01.01.2015;266002422;18210908020060000140;-274,35
01.01.2015;266002422;18210502020020000110;-64196,61
01.01.2015;266002422;18210901020040000110;-69,64
01.01.2015;266002422;18210602010020000110;-28,8
01.01.2015;266013047;18210502020020000110;-103,37
01.01.2015;266013047;18210101011010000110;-100
01.01.2015;266013047;18210907032040000110;-35,05
01.01.2015;266013047;18211603010010000140;-400
01.01.2015;266013047;18210101012020000110;-900
01.01.2015;266032314;18210301000010000110;-7207,16
01.01.2015;266032314;18210602010020000110;-304,78
01.01.2015;266032314;18210101012020000110;-76,64
01.01.2015;266032314;18210101011010000110;-7,31
01.01.2015;266034262;18210301000010000110;-1000
01.01.2015;266034262;18210101012020000110;-900
01.01.2015;266034262;18210101011010000110;-100
01.01.2015;266034262;18211603010010000140;-3200
01.01.2015;266032770;18210301000010000110;-118,02
01.01.2015;266029142;18211603010010000140;-50
01.01.2015;266029142;18210301000010000110;-29748,32
01.01.2015;266029142;18210602010020000110;-30,46
01.01.2015;266030204;18210501021010000110;-157,61
01.01.2015;266023165;18210602010020000110;-995,7
01.01.2015;266023165;18210301000010000110;-2156,06
01.01.2015;266023165;18211603010010000140;-200
01.01.2015;266000721;18210907032040000110;-0,14
01.01.2015;266000721;18210906010020000110;-0,33
01.01.2015;266000721;18210904030010000110;-1,2
01.01.2015;266000721;18210908030070000140;-741,55
01.01.2015;266025010;18210909030080000110;-0,1
01.01.2015;266025010;18210909010010000110;-0,08
01.01.2015;266025010;18210101011010000110;-0,53
01.01.2015;266002207;18210909010010000110;-13641,84
01.01.2015;266002207;18210102010010000110;-17
01.01.2015;266002207;18210101011010000110;-28383,23
01.01.2015;266002207;18210908030070000140;-503,25
01.01.2015;266002207;18210904030010000110;-826,02
01.01.2015;266002207;18210301000010000110;-74391,18
01.01.2015;266002207;18210909030080000110;-2037,38
01.01.2015;266002207;18210101012020000110;-76212,68
01.01.2015;266002207;18210602010020000110;-220,33
01.01.2015;266021898;18210501012010000110;-2624,66
01.01.2015;266021898;18210301000010000110;-1004,68
01.01.2015;266019641;18210904030010000110;-614,38
01.01.2015;266019641;18210703000010000110;-6,23
01.01.2015;266019641;18210904010020000110;-3680,82
01.01.2015;266019641;18210301000010000110;-26295,03
01.01.2015;266019641;18210102010010000110;-17281
01.01.2015;266019641;18210907012040000110;-4,24
01.01.2015;266031141;18210909020070000110;-2,79
01.01.2015;266031141;18210909030080000110;-2,99
01.01.2015;266019144;18210502020020000110;-14,13
01.01.2015;266019144;18210301000010000110;-31567,6
01.01.2015;266018334;18210908030070000140;-0,06
01.01.2015;266034135;18210301000010000110;-973,5
01.01.2015;266025853;18211603010010000140;-50
01.01.2015;266033974;18210101011010000110;-100
01.01.2015;266033974;18210301000010000110;-1000
01.01.2015;266033974;18211603010010000140;-400
01.01.2015;266033974;18210101012020000110;-900
01.01.2015;266028950;18210501012010000110;-1,46
01.01.2015;266030363;18210501011010000110;-5,31
01.01.2015;266011064;18210907032040000110;-146,18
01.01.2015;266011064;18210906010020000110;-270,54
01.01.2015;266011064;18210908030070000140;-8,66
01.01.2015;266011064;18210904010020000110;-1223,7
01.01.2015;266011064;18210907052040000110;-21,08
01.01.2015;266011064;18210602010020000110;-22,65
01.01.2015;266023609;18210301000010000110;-2000
01.01.2015;266030564;18210501022010000110;-9146,52
01.01.2015;266020693;18210604011020000110;-176,67
01.01.2015;266020693;18210301000010000110;-79786,9
01.01.2015;266020693;18210101011010000110;-9519,06
01.01.2015;266020693;18210602010020000110;-718,51
01.01.2015;266020693;18210101012020000110;-25631,96
01.01.2015;266017443;18210909020070000110;-12
01.01.2015;266017443;18210909030080000110;-12
01.01.2015;266017443;18210909010010000110;-76
01.01.2015;266017443;18211603010010000140;-900
01.01.2015;266021200;18210906010020000110;-0,02
01.01.2015;266011000;18210907032040000110;-4,52
01.01.2015;266033244;18210501011010000110;-2891,51
01.01.2015;274075752;18210101012020000110;-2223,04
01.01.2015;274075752;18210904010020000110;-218652,66
01.01.2015;274075752;18210901020040000110;-306,63
01.01.2015;274075752;18210907032040000110;-3493,94
01.01.2015;266014499;18210907032040000110;-303,23
01.01.2015;266014499;18211603010010000140;-1091,78
01.01.2015;266014499;18210904010020000110;-514,64
01.01.2015;266014499;18210906010020000110;-226,91
01.01.2015;266014499;18210909020070000110;-65
01.01.2015;266014499;18210703000010000110;-5,56
01.01.2015;266014499;18210602010020000110;-1129,84
01.01.2015;266014499;18210901020040000110;-8
01.01.2015;266014499;18210101011010000110;-95
01.01.2015;266014499;18210909030080000110;-65
01.01.2015;266014499;18210904030010000110;-1,86
01.01.2015;266014499;18210301000010000110;-100
01.01.2015;266014499;18210909010010000110;-420
01.01.2015;266014499;18210908040080000140;-0,29
01.01.2015;266014499;18210101012020000110;-397
01.01.2015;266014499;18210907052040000110;-1,92
01.01.2015;266019271;18210907032040000110;-0,71
01.01.2015;266019271;18210904010020000110;-21,54
01.01.2015;266019271;18210904030010000110;-22,13
01.01.2015;266015936;18210907032040000110;-0,93
01.01.2015;266015936;18210703000010000110;-0,05
01.01.2015;266015936;18210101011010000110;-0,03
01.01.2015;266015936;18211603010010000140;-1000
01.01.2015;266015936;18210904030010000110;-2094,95
01.01.2015;278129007;18210102010010000110;-58,16
01.01.2015;266029640;18210501012010000110;-119,77
01.01.2015;266033438;18210501011010000110;-910,84
01.01.2015;266033438;18210501021010000110;-23382,63
01.01.2015;266025652;18210501030010000110;-2867,67
01.01.2015;266033910;18211603010010000140;-200
01.01.2015;266033910;18210501011010000110;-1132,73
01.01.2015;266009266;18210908030070000140;-113,82
01.01.2015;266016986;18210909020070000110;-624,78
01.01.2015;266016986;18210301000010000110;-1824,39
01.01.2015;266016986;18210602010020000110;-165,76
01.01.2015;266016986;18210906010020000110;-97,82
01.01.2015;266016986;18210904030010000110;-248,37
01.01.2015;266016986;18210907032040000110;-46,57
01.01.2015;266016986;18210604011020000110;-622,84
01.01.2015;266029079;18210501011010000110;-1808,51
01.01.2015;266028100;18210101011010000110;-1130,64
01.01.2015;266028100;18210501030010000110;-14784,68
01.01.2015;266028100;18210101012020000110;-4121,95
01.01.2015;266028100;18210501022010000110;-22012,94
01.01.2015;266028100;18210301000010000110;-30134,91
01.01.2015;266028100;18210909030080000110;-2477,9
01.01.2015;266030010;18210501022010000110;-13,56
01.01.2015;266030010;18210501030010000110;-3782,92
01.01.2015;266000087;18210907052040000110;-21815,17
01.01.2015;266000087;18210909010010000110;-18215,94
01.01.2015;266000087;18210906010020000110;-200
01.01.2015;266000087;18210101011010000110;-2597,89
01.01.2015;266000087;18210301000010000110;-5,33
01.01.2015;266000087;18210703000010000110;-0,19
01.01.2015;266000087;18210101012020000110;-2674
01.01.2015;266000087;18210901020040000110;-421,16
01.01.2015;266000087;18210909030080000110;-3709,83
01.01.2015;266000087;18210909020070000110;-3041,38
01.01.2015;266000087;18210907032040000110;-120,94
01.01.2015;266000087;18210904030010000110;-7492,71
01.01.2015;266000087;18210602010020000110;-495,27
01.01.2015;266000087;18210904010020000110;-293,89
01.01.2015;266014386;18210907032040000110;-67,09
01.01.2015;266014386;18210905050010000110;-1894,53
01.01.2015;266014386;18210101011010000110;-20936,39
01.01.2015;266014386;18210301000010000110;-27047,51
01.01.2015;266014386;18210908060010000140;-3466,04
01.01.2015;266014386;18210901020040000110;-2828,58
01.01.2015;266014386;18210908040080000140;-11393,64
01.01.2015;266014386;18210908030070000140;-25178,21
01.01.2015;266014386;18210907052040000110;-323,14
01.01.2015;266014386;18210906010020000110;-7488,67
01.01.2015;266014386;18210908020060000140;-12,94
01.01.2015;266014386;18210904030010000110;-1508,71
01.01.2015;266014386;18210904010020000110;-126,75
01.01.2015;266014386;18210101012020000110;-26027,26
01.01.2015;266013939;18210908020060000140;-213,66
01.01.2015;266000841;18211603010010000140;-50
01.01.2015;266000841;18210904010020000110;-712,81
01.01.2015;266000841;18210907032040000110;-5,15
01.01.2015;266019257;18210501050010000110;-69,26
01.01.2015;266019257;18210907032040000110;-0,13
01.01.2015;266021182;18210501011010000110;-1320,74
01.01.2015;266021182;18210907032040000110;-0,01
01.01.2015;266035883;18210101012020000110;-1099,16
01.01.2015;266035883;18211603010010000140;-400
01.01.2015;266035883;18210301000010000110;-10554,07
01.01.2015;266035883;18210101011010000110;-127,29
01.01.2015;266016175;18210904030010000110;-207,56
01.01.2015;266016175;18210102010010000110;-2663,08
01.01.2015;266016175;18210301000010000110;-33615,31
01.01.2015;266016175;18210904010020000110;-2970,92
01.01.2015;266016175;18210901020040000110;-4,53
01.01.2015;266016175;18210907032040000110;-69,82
01.01.2015;266016175;18210905050010000110;-4668,87
01.01.2015;266016175;18210101012020000110;-4,59
01.01.2015;266016175;18210908040080000140;-67,98
01.01.2015;266016175;18210703000010000110;-16,23
01.01.2015;266016175;18210908020060000140;-371,52
01.01.2015;266023687;18211603010010000140;-50
01.01.2015;266012195;18211603010010000140;-50
01.01.2015;266012195;18210907032040000110;-5,83
01.01.2015;266012195;18210703000010000110;-8,38
01.01.2015;266012195;18210904020020000110;-0,42
01.01.2015;266012195;18210909010010000110;-0,03
01.01.2015;266012195;18210101011010000110;-302,53
01.01.2015;266012195;18210301000010000110;-325,05
01.01.2015;266016513;18210907032040000110;-24,05
01.01.2015;266016513;18211603010010000140;-850
01.01.2015;266016513;18210904010020000110;-920,33
01.01.2015;266000880;18210101011010000110;-0,01
01.01.2015;266027829;18210301000010000110;-103652,11
01.01.2015;266027829;18210909010010000110;-85,93
01.01.2015;266027829;18211603010010000140;-200
01.01.2015;266027829;18210602010020000110;-2
01.01.2015;266023180;18210502020020000110;-14081,43
01.01.2015;266001813;18210908060010000140;-1,08
01.01.2015;266001813;18210904010020000110;-28,3
01.01.2015;266001813;18210904030010000110;-64,88
01.01.2015;266001813;18210604011020000110;-100
01.01.2015;266001813;18210907032040000110;-25,79
01.01.2015;266001813;18210901020040000110;-1120,12
01.01.2015;266032473;18210101011010000110;-1366,91
01.01.2015;266032473;18210301000010000110;-96851,1
01.01.2015;266032473;18210909030080000110;-6
01.01.2015;266032473;18211603010010000140;-5000
01.01.2015;266032473;18210909010010000110;-38
01.01.2015;266032473;18210101012020000110;-12293,62
01.01.2015;266032473;18210909020070000110;-6
01.01.2015;266027674;18210301000010000110;-19,57
01.01.2015;266027674;18210602010020000110;-126,51
01.01.2015;266011635;18210905030010000110;-1112,31
01.01.2015;266011635;18210703000010000110;-1,73
01.01.2015;266011635;18210907052040000110;-783,02
01.01.2015;266011635;18210901020040000110;-996,59
01.01.2015;266011635;18210602010020000110;-24,54
01.01.2015;266011635;18210907032040000110;-80,09
01.01.2015;266011635;18210101011010000110;-1669,42
01.01.2015;266011635;18210301000010000110;-19316,2
01.01.2015;266011635;18210904030010000110;-2083,91
01.01.2015;266011635;18210904010020000110;-8294,26
01.01.2015;266011635;18210905050010000110;-178,19
01.01.2015;266033734;18210501011010000110;-397,14
01.01.2015;266001299;18210301000010000110;-4679228,03
01.01.2015;266001299;18210906010020000110;0
01.01.2015;266001299;18210301000010000110;-1235213,89
01.01.2015;266001299;18210909030080000110;-3576,19
01.01.2015;266001299;18210907052040000110;0
01.01.2015;266001299;18210908020060000140;0
01.01.2015;266001299;18210905050010000110;0
01.01.2015;266001299;18210904020020000110;0
01.01.2015;266001299;18210909010010000110;-78816,85
01.01.2015;266001299;18210102010010000110;-3578656,76
01.01.2015;266001299;18210101012020000110;-21418,98
01.01.2015;266001299;18210904030010000110;0
01.01.2015;266001299;18210101011010000110;-6120,91
01.01.2015;266001299;18210604011020000110;-2509800,99
01.01.2015;266001299;18210602020020000110;-127154,78
01.01.2015;266001299;18210904010020000110;0
01.01.2015;266001299;18211603010010000140;-10300
01.01.2015;266001299;18210602010020000110;-4084157,1
01.01.2015;266001299;18210908030070000140;0
01.01.2015;266001299;18210908060010000140;0
01.01.2015;266001299;18210901020040000110;0
01.01.2015;266020573;18210604011020000110;-4,15
01.01.2015;266017700;18210907032040000110;-0,04
01.01.2015;266017700;18210904030010000110;-0,06
01.01.2015;266006730;18210907012040000110;-968,63
01.01.2015;266006730;18210905050010000110;-744
01.01.2015;266006730;18210904010020000110;-1893,46
01.01.2015;266006730;18210901020040000110;-138
01.01.2015;266006730;18210906010020000110;-401,62
01.01.2015;266006730;18210301000010000110;-3603,73
01.01.2015;266006730;18210101012020000110;-351
01.01.2015;266013953;18210904010020000110;-648
01.01.2015;266013953;18210907032040000110;-39,22
01.01.2015;266029223;18210101011010000110;-12,49
01.01.2015;266029223;18211603010010000140;-100
01.01.2015;266029223;18210301000010000110;-231,08
01.01.2015;266029223;18210101012020000110;-7,16
01.01.2015;266002341;18210904010020000110;-3,67
01.01.2015;266002341;18210909020070000110;-11,82
01.01.2015;266002341;18210909010010000110;-2127,93
01.01.2015;266002341;18210301000010000110;-44209,53
01.01.2015;266002341;18210101012020000110;-2324,91
01.01.2015;266002341;18210908020060000140;-109
01.01.2015;266002341;18210908030070000140;-63,99
01.01.2015;266002341;18210907032040000110;-866,48
01.01.2015;266002341;18210905050010000110;-38,97
01.01.2015;266002341;18210901020040000110;-761,87
01.01.2015;266002341;18210909030080000110;-536,06
01.01.2015;266002341;18210904030010000110;-6034,12
01.01.2015;266002341;18210101011010000110;-1929,49
01.01.2015;266018920;18210301000010000110;-257,42
01.01.2015;266018920;18210501050010000110;-6,11
01.01.2015;266018920;18210501021010000110;-23,53
01.01.2015;266023510;18210501021010000110;-1537,47
01.01.2015;266001193;18210602010020000110;-29,34
01.01.2015;266030099;18210501050010000110;-28,38
01.01.2015;266034061;18211603010010000140;-200
01.01.2015;266001595;18210602010020000110;-77,69
01.01.2015;266001595;18210101012020000110;-23,47
01.01.2015;266001595;18210501011010000110;-61,32
01.01.2015;266010920;18210909030080000110;-0,01
01.01.2015;266010920;18210906010020000110;-0,01
01.01.2015;266015090;18210907032040000110;-338
01.01.2015;266015090;18210904010020000110;-57,1
01.01.2015;266035530;18210909030080000110;-4,54
01.01.2015;266035530;18210501050010000110;-167,47
01.01.2015;266023020;18210909020070000110;-250,79
01.01.2015;266023020;18210909030080000110;-454,05
01.01.2015;266023020;18210301000010000110;-24,56
01.01.2015;266023020;18210909010010000110;-630,91
01.01.2015;266023020;18210602010020000110;-11
01.01.2015;266018581;18210101011010000110;-91
01.01.2015;266018581;18210101012020000110;-193
01.01.2015;266018581;18210301000010000110;-300
01.01.2015;266018581;18210904010020000110;-200
01.01.2015;266018581;18210906010020000110;-500
01.01.2015;266018581;18210907032040000110;-87,08
01.01.2015;266018581;18210901020040000110;-16
01.01.2015;266007163;18210904020020000110;-21,49
01.01.2015;266007163;18210501012010000110;-7,38
01.01.2015;266007163;18210904010020000110;-37,48
01.01.2015;266007163;18211603010010000140;-200
01.01.2015;266007163;18210301000010000110;-5,94
01.01.2015;266027970;18210501012010000110;-268348,34
01.01.2015;266029470;18210501021010000110;-140,51
01.01.2015;266030194;18210501030010000110;-0,16
01.01.2015;266030194;18210501021010000110;-3403,91
01.01.2015;266022549;18211631000010000140;-35000
01.01.2015;266030282;18210909020070000110;-2151,4
01.01.2015;266030282;18210909030080000110;-1797,05
01.01.2015;266030282;18210909010010000110;-14028,31
01.01.2015;266024257;18210502020020000110;-100
01.01.2015;266024257;18210101011010000110;-27
01.01.2015;266024257;18210101012020000110;-73
01.01.2015;266024257;18210909020070000110;-12
01.01.2015;266024257;18210301000010000110;-200
01.01.2015;266024257;18210909010010000110;-76
01.01.2015;266024257;18210909030080000110;-12
01.01.2015;266024659;18211603010010000140;-10000
01.01.2015;266023856;18211603010010000140;-200
01.01.2015;266023856;18210909030080000110;-0,01
01.01.2015;266030500;18210101011010000110;-0,18
01.01.2015;266030500;18210101012020000110;-1,26
01.01.2015;266029086;18211603010010000140;-50
01.01.2015;266006804;18210703000010000110;-6,97
01.01.2015;266006804;18210907032040000110;-149,43
01.01.2015;266006804;18210904030010000110;-1,49
01.01.2015;266006804;18210904010020000110;-9831,39
01.01.2015;266006804;18210908030070000140;-43,01
01.01.2015;266006804;18210907052040000110;-2,72
01.01.2015;266026511;18211631000010000140;-37699
01.01.2015;266026511;18210501011010000110;-114,99
01.01.2015;266029960;18210501030010000110;-15719,96
01.01.2015;266029960;18210501022010000110;-118597,79
01.01.2015;266023648;18210501012010000110;-213,13
01.01.2015;266034897;18210301000010000110;-2000
01.01.2015;266034897;18210101011010000110;-200
01.01.2015;266034897;18210101012020000110;-1800
01.01.2015;266034294;18210602010020000110;-1006,05
01.01.2015;9909333606;18210102010010000110;-26,18
01.01.2015;274018377;18210906010020000110;-12227,42
01.01.2015;266035033;18210102010010000110;0
01.01.2015;266035033;18210602010020000110;-34,35
01.01.2015;266035033;18210301000010000110;-493245
01.01.2015;266035033;18210301000010000110;0
01.01.2015;266012036;18210102010010000110;13609,17
01.01.2015;266012036;18210602010020000110;-6332,23
01.01.2015;266012036;18210604011020000110;-400,35
01.01.2015;266012036;18210101011010000110;0
01.01.2015;266012036;18211603010010000140;0
01.01.2015;266012036;18210301000010000110;-1458019,62
01.01.2015;261006744;18210602010020000110;-1004,53
01.01.2015;266012678;18210606032040000110;-90,92
01.01.2015;266012678;18210604011020000110;-373,83
01.01.2015;7704036302;18210604011020000110;-33,5
01.01.2015;276130889;18210602010020000110;-5612,22
01.01.2015;274141116;18210502010020000110;-10631,84
01.01.2015;266004444;18210908030070000140;-79,43
01.01.2015;266009403;18210101011010000110;-74,25
01.01.2015;266009403;18210301000010000110;-200
01.01.2015;266009403;18210909020070000110;-11,24
01.01.2015;266009403;18210101012020000110;-92,35
01.01.2015;266009403;18210909030080000110;-10,11
01.01.2015;266009403;18210901020040000110;-33,46
01.01.2015;266008760;18210908060010000140;-2,84
01.01.2015;266008760;18210908040080000140;-6,8
01.01.2015;266009330;18210908030070000140;-0,04
01.01.2015;266009330;18210908060010000140;-22,45
01.01.2015;266009428;18210909010010000110;-321,68
01.01.2015;266009428;18210909030080000110;-86,66
01.01.2015;266000136;18210301000010000110;-1100
01.01.2015;266009442;18210905050010000110;-0,01
01.01.2015;266009210;18210901020040000110;-3,35
01.01.2015;266009210;18210101011010000110;-0,08
01.01.2015;266009210;18210101012020000110;-0,08
01.01.2015;274040816;18211603010010000140;-50
01.01.2015;266008167;18210906010020000110;-3,17
01.01.2015;266008167;18210908040080000140;-0,31
01.01.2015;266008174;18210908040080000140;-2,26
01.01.2015;266008174;18210908060010000140;-18,01
01.01.2015;266008174;18210908030070000140;-836,27
01.01.2015;266009361;18210602010020000110;-100
01.01.2015;266009795;18210901020040000110;-3,27
01.01.2015;266009795;18210908040080000140;-0,03
01.01.2015;266009795;18210703000010000110;-0,12
01.01.2015;266009795;18210101011010000110;-0,05
01.01.2015;266009065;18210908030070000140;-4,7
01.01.2015;266009065;18210909020070000110;-4,46
01.01.2015;266009065;18210909030080000110;-68,1
01.01.2015;266027547;18210604011020000110;-1000
01.01.2015;266027547;18210602010020000110;-114185,97
01.01.2015;266027547;18210909010010000110;-0,01
01.01.2015;266027547;18210301000010000110;-22447,96
01.01.2015;266001940;18210908030070000140;-0,02
01.01.2015;266002454;18210101012020000110;-53,66
01.01.2015;266002454;18210901020040000110;-16,82
01.01.2015;266002454;18210102010010000110;-41,33
01.01.2015;266002454;18210101011010000110;-43,93
01.01.2015;266000168;18210901020040000110;-1900
01.01.2015;266000168;18210904010020000110;-363,52
01.01.2015;266000168;18210904030010000110;-5,5
01.01.2015;266000168;18210101011010000110;-4929,37
01.01.2015;266000168;18210301000010000110;-709,68
01.01.2015;266000168;18210101012020000110;-6457,33
01.01.2015;266003708;18210301000010000110;-968,47
01.01.2015;266003708;18210904030010000110;-6,84
01.01.2015;266006057;18210904030010000110;-53,09
01.01.2015;266006057;18210908030070000140;-1173,92
01.01.2015;266006057;18210907052040000110;-113,12
01.01.2015;266006057;18210904010020000110;-18,87
01.01.2015;266006057;18210908020060000140;-83
